size_bytes,modify_time_utc,path,size_kilobytes,size_megabytes,dataset,kind
87559,2022-05-04T21:15:19Z,gs://dsci591_g4_sorel20m/binaries_resampled/efbe7774f59d080b8a827199796cea9d0517565cb6090267f29d7f0ca58f808d,87.559,0.087559,sorel,malicious
98888,2022-05-04T21:25:37Z,gs://dsci591_g4_sorel20m/binaries_resampled/efc1cf10d81a69a0afe82b6cabb8bfa9495c629f23075027efe12b8ebfe82ebf,98.888,0.098888,sorel,malicious
713685,2022-05-04T21:26:42Z,gs://dsci591_g4_sorel20m/binaries_resampled/efc80007073e63e5c1aacf8d62780201e19c5083ba02bb16108a138c1465353e,713.685,0.713685,sorel,malicious
794421,2022-05-04T21:36:58Z,gs://dsci591_g4_sorel20m/binaries_resampled/efd23f21a16234a9a02ba1b2b445216155a8aa15f880eab39d5a2f97c415e8fc,794.421,0.794421,sorel,malicious
799456,2022-05-04T21:28:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/efd484c24927589e5534a6a9763cc1b959565733c75856019dd635150e6a77a2,799.456,0.799456,sorel,malicious
75535,2022-05-04T21:35:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/efd6328dd65d1565a65f6e1f416488d44799a9118a99eb92ce6bc5241c836aef,75.535,0.075535,sorel,malicious
493720,2022-05-04T21:23:13Z,gs://dsci591_g4_sorel20m/binaries_resampled/efdf89d31077954357b321f79328b03c8c8c0919b82070570d7519bc3cb17b98,493.72,0.49372,sorel,malicious
574779,2022-05-04T21:26:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/efe3430658e67f0d2ff9917ff83867d7fe8f09572af05f113f8cab5fe7710b59,574.779,0.574779,sorel,malicious
19982,2022-05-04T21:35:23Z,gs://dsci591_g4_sorel20m/binaries_resampled/efe5aa4d26117270c0e22903a9c0735b4956cf63da8eb4463210565ca74a716f,19.982,0.019982,sorel,malicious
84301,2022-05-04T21:34:11Z,gs://dsci591_g4_sorel20m/binaries_resampled/efe60ae5f76b6c0cc2cb49e791fa04633e5f6a510627ed251c553402ef732c36,84.301,0.084301,sorel,malicious
149458,2022-05-04T21:37:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/eff5bbd79a0d2f0baddf541ec12d7ca926cf5c67ff1e0adef2701480c7ed7668,149.458,0.149458,sorel,malicious
168025,2022-05-04T21:31:19Z,gs://dsci591_g4_sorel20m/binaries_resampled/f007df686aeb77cd2721dba236fc36584c4fa0b1dc53951624bd76a7256e9199,168.025,0.168025,sorel,malicious
301656,2022-05-04T21:38:09Z,gs://dsci591_g4_sorel20m/binaries_resampled/f00eb406ab15ba1daaee8eb710a3762351435d920b2bd10dd4f1af294604ebe6,301.656,0.301656,sorel,malicious
720082,2022-05-04T21:37:09Z,gs://dsci591_g4_sorel20m/binaries_resampled/f00f26da01e9b22aa47842ad6aca27dc9fc1fd59e7310e57501d3fb8fb531734,720.082,0.720082,sorel,malicious
839507,2022-05-04T21:34:13Z,gs://dsci591_g4_sorel20m/binaries_resampled/f00f8aa9859953582567c72898fde0ed51838d00947b431dec7297314ef1f5ca,839.507,0.839507,sorel,malicious
34159,2022-05-04T21:41:59Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0157e828e9818dd35e800b21aa61c9efba25b8ac960ee8f75b0d698d2de8bdc,34.159,0.034159,sorel,malicious
320165,2022-05-04T21:34:34Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0163201c91cc87c3c6b17f67c2bc0e7775ac63381fc31c156e5d7d7c0eaf4bf,320.165,0.320165,sorel,malicious
674723,2022-05-04T21:13:08Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0184f949528f0217563e19f2569380cef042b9248dab3f4d6c4ed4b1e5a0969,674.723,0.674723,sorel,malicious
609995,2022-05-04T21:29:55Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0242f8d43ec8ad01407b3ab25d64cc0da9bc8a18f54e40b28c86e2c941e0d15,609.995,0.609995,sorel,malicious
597479,2022-05-04T21:14:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/f024f1f8e9a77541b2afc5053ae08c045fb88741d2c7687d0e6355f9b97ae052,597.479,0.597479,sorel,malicious
200666,2022-05-04T21:30:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/f02bc0a1a8a19be58f5e9a2b596ebc22bf9fc4549720d67a8580592f1b1b88a0,200.666,0.200666,sorel,malicious
53408,2022-05-04T21:32:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/f031df1c94c6c66d37dbaf06686b87c1bb4d5a828f0dcf17d4ed764816a7665c,53.408,0.053408,sorel,malicious
98211,2022-05-04T21:28:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/f034200aa9debbfb92f9956bd8466f8070c2bc6189a61e69dedd56d46a69391e,98.211,0.098211,sorel,malicious
207475,2022-05-04T21:37:27Z,gs://dsci591_g4_sorel20m/binaries_resampled/f034830a8279de64a6ceebd5bea9ad8c1e099259814d15880b2e0c6fe9ef569c,207.475,0.207475,sorel,malicious
50881,2022-05-04T21:14:57Z,gs://dsci591_g4_sorel20m/binaries_resampled/f04229238cf9fadc7ef7aac4c2016e0e98a0bab06709a7d5c06a1c2ad539161a,50.881,0.050881,sorel,malicious
29128,2022-05-04T21:38:44Z,gs://dsci591_g4_sorel20m/binaries_resampled/f04257958ec31489746150b4e71a20d48052f897bac40730c43f5f5dd049c668,29.128,0.029128,sorel,malicious
572095,2022-05-04T21:38:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f042f191c0c293d91281c58273bc2dd5bc2b37b4a7094f0b7b27aaabe4bf97a8,572.095,0.572095,sorel,malicious
142546,2022-05-04T21:30:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/f045b898738bd36630c9ada1765d54b512769b5ba5994070390920f4729cc832,142.546,0.142546,sorel,malicious
371866,2022-05-04T21:25:01Z,gs://dsci591_g4_sorel20m/binaries_resampled/f059440d12c2087851909ca067f348cc4615c0bc076b01e82ba1f421519eda76,371.866,0.371866,sorel,malicious
152379,2022-05-04T21:25:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f05948b9ca43fb6d316cc16000f17b864a48ce92cde514e3e70e59228eb23e66,152.379,0.152379,sorel,malicious
463251,2022-05-04T21:21:49Z,gs://dsci591_g4_sorel20m/binaries_resampled/f05c54b7426f48142c005dc88bcee42e9b3b7127b017af332cedd2f0e88093e2,463.251,0.463251,sorel,malicious
906373,2022-05-04T21:36:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/f06816b9c0a3224e78bcd8e62af0befc396325e983700c4c4964c5795bcfcccf,906.373,0.906373,sorel,malicious
365360,2022-05-04T21:42:18Z,gs://dsci591_g4_sorel20m/binaries_resampled/f06e76370f8592eb2f55f380c3e05be2e9304caf33080dc5a1b391d76dc4dba6,365.36,0.36536,sorel,malicious
34765,2022-05-04T21:23:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0715b0d465baecf745dd660a80bf86bc401ffe44529be623822d00560a36568,34.765,0.034765,sorel,malicious
254704,2022-05-04T21:38:28Z,gs://dsci591_g4_sorel20m/binaries_resampled/f072960bd467968edbce1320121ed892e48e7f069f8d508520500b46abb86c1f,254.704,0.254704,sorel,malicious
617003,2022-05-04T21:37:29Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0768c487c01a26739ad8fe53ea18c4f8ddf62f910fe8e92246693f894c6baf5,617.003,0.617003,sorel,malicious
28824,2022-05-04T21:24:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/f080164077d367422a1d982eaff3e0d27ef03a47546cdea6935b363047045af7,28.824,0.028824,sorel,malicious
111631,2022-05-04T21:29:18Z,gs://dsci591_g4_sorel20m/binaries_resampled/f086d8824e4ce393cc8cdb2aefc0ee225ed2a301d10b54042a7ae5283f909db8,111.631,0.111631,sorel,malicious
469630,2022-05-04T21:42:17Z,gs://dsci591_g4_sorel20m/binaries_resampled/f08773721a39acc99f192edaa5090baf4a6bfcdbac258f15760db20e09ca3f4d,469.63,0.46963,sorel,malicious
91170,2022-05-04T21:17:30Z,gs://dsci591_g4_sorel20m/binaries_resampled/f08a85def926e81f7a1acb3e1df8f9628f7fbb6dc90f3e96451510f7ac4b3d37,91.17,0.09117,sorel,malicious
162515,2022-05-04T21:43:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/f097d1f781cab4e2e4b850e507af9a89e4e748160d4e51739b63c868f03660f5,162.515,0.162515,sorel,malicious
29187,2022-05-04T21:39:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/f098f9e5b31d30960f38e7df5521f10d462de758d7cd92f1d02218b5bb6c6bb9,29.187,0.029187,sorel,malicious
75283,2022-05-04T21:31:46Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0a213b6da854273b92fe1052e2ce2fb700c84c31edd963115268c38da91e5d5,75.283,0.075283,sorel,malicious
47014,2022-05-04T21:22:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0a8f28f818239cc7b0822b1327d9d6fa48ff378bacca9f328408094221761e2,47.014,0.047014,sorel,malicious
633535,2022-05-04T21:40:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0ae35cee8f08e0c6be3c8ab2deb07c051905a136a744bd26c034fc7d8b727a5,633.535,0.633535,sorel,malicious
199848,2022-05-04T21:15:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0b6db139c415b1a28aa364cc7256d52718cb77a319c44eecd4719a41c93a846,199.848,0.199848,sorel,malicious
119117,2022-05-04T21:15:52Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0b7616dff0096b67d07301857ed16d528902df38c15f3e8472d32852c0b3f22,119.117,0.119117,sorel,malicious
607145,2022-05-04T21:32:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0c6cbb63aab1f190beb235f993af59e902f383cbcb473eff29a6303c9b09a1b,607.145,0.607145,sorel,malicious
105662,2022-05-04T21:13:25Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0c6ef5efce9d0b0e4cec0924d80e210493077caf628cf46ba5bedf19c44a378,105.662,0.105662,sorel,malicious
763430,2022-05-04T21:16:10Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0d1660040f4cda9aa317ddcf134fb43bd732f8ec93ec2fa47fe8e2d1383a842,763.43,0.76343,sorel,malicious
213635,2022-05-04T21:30:56Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0d1794a070768073d2e6e8f5b59d80bf9b0435c9af42b8a44447083ff365b02,213.635,0.213635,sorel,malicious
49537,2022-05-04T21:20:51Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0d2604e32df9cdb0e331c0572266dc9e7d2be8bf44f22828814317e2eff2d40,49.537,0.049537,sorel,malicious
920061,2022-05-04T21:22:46Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0d2d09a436f7fc0e58d0ca9d15bbc1552279db3bfffe20037a20a99ce722cb7,920.061,0.920061,sorel,malicious
567170,2022-05-04T21:43:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0d6ff6dbaa2d9efa2e183f5817017dac1f665cbee63b62848f4015859ccc84d,567.17,0.56717,sorel,malicious
246498,2022-05-04T21:13:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0dd912164ec913d949ea36085c63b2c6a075350c271edb98c62a4f52bc3816b,246.498,0.246498,sorel,malicious
548718,2022-05-04T21:17:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0e72a3780e1207f7f1a5feccede51c4fc1f69e690047c1f070ef7bc61d4247f,548.718,0.548718,sorel,malicious
42200,2022-05-04T21:30:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0eaeb6686da933a84286d07c54d3957b5c23ebe5a26905979244e39a8115782,42.2,0.0422,sorel,malicious
156431,2022-05-04T21:40:18Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0f273ef270f76eeb9b2832dcfca8c2e5c7c2ab4dcbd43f0b25aa2f45aff7cc1,156.431,0.156431,sorel,malicious
80477,2022-05-04T21:22:14Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0f2d8510d6cbd1cd79d52a69580dbdabb3f75b5a24878f1fee3e5a233ce71a1,80.477,0.080477,sorel,malicious
57845,2022-05-04T21:28:30Z,gs://dsci591_g4_sorel20m/binaries_resampled/f0f2e727b06d357debc89c434dde1b2d55b6f95f609aede2ac0a0c89c2391063,57.845,0.057845,sorel,malicious
108903,2022-05-04T21:33:14Z,gs://dsci591_g4_sorel20m/binaries_resampled/f100061d7f1d3f717109bef3b292397e1da9df305898bdc7f0cf46ed99c4efa0,108.903,0.108903,sorel,malicious
323571,2022-05-04T21:22:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/f106574cf7220766f48a83b184e91892231e3c889d23707039a6751f09d2ea12,323.571,0.323571,sorel,malicious
279953,2022-05-04T21:29:13Z,gs://dsci591_g4_sorel20m/binaries_resampled/f106adabac5bcc2044ab360f72081cfbceaeb6fe29f1043f9422813063fbe3c1,279.953,0.279953,sorel,malicious
20405,2022-05-04T21:22:39Z,gs://dsci591_g4_sorel20m/binaries_resampled/f107cdfb1c7e74844e8f8edfb7e3b4d171be99579056f1442c189b3c69c46dd3,20.405,0.020405,sorel,malicious
214553,2022-05-04T21:36:43Z,gs://dsci591_g4_sorel20m/binaries_resampled/f10c1d53f3b73539a7297433aacb4b4e9fb27cc376a7d017ebee205152c11d7b,214.553,0.214553,sorel,malicious
124688,2022-05-04T21:17:36Z,gs://dsci591_g4_sorel20m/binaries_resampled/f11cb987a9e067619e21f6c82be495fccfaab01f0dce7dda31b93b523b60496b,124.688,0.124688,sorel,malicious
258784,2022-05-04T21:21:24Z,gs://dsci591_g4_sorel20m/binaries_resampled/f11d4b5a874ec6886fe328524e86b5b0cb8717424cf1c304035aa0fb3f974512,258.784,0.258784,sorel,malicious
295450,2022-05-04T21:37:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/f11d7492399fe50a8cda6153a2f35f147091324fab241889f32719040ea468a9,295.45,0.29545,sorel,malicious
495328,2022-05-04T21:41:59Z,gs://dsci591_g4_sorel20m/binaries_resampled/f125a3ec9c3df0966ca65bee0aa8327bdaceff65dcc77c3cf71d6ebb85dc74d6,495.328,0.495328,sorel,malicious
673375,2022-05-04T21:17:55Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1287c11ccd79aa19f00decdfc20787cc00b2769bf31854685825f0a8070f8a4,673.375,0.673375,sorel,malicious
461683,2022-05-04T21:19:16Z,gs://dsci591_g4_sorel20m/binaries_resampled/f12f13ebca1da943c219cb43223956670fb5c04f8b30674c91697f0a700a2762,461.683,0.461683,sorel,malicious
80476,2022-05-04T21:32:30Z,gs://dsci591_g4_sorel20m/binaries_resampled/f12f4bcf364e70e6b72e66551c7b7ae6fee5f124d200ec4976b63651a567c383,80.476,0.080476,sorel,malicious
924345,2022-05-04T21:16:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/f13296f3b033ba61169e7b04ab0eb1987ac537603b560ad5c6a53f9d9c50e845,924.345,0.924345,sorel,malicious
198396,2022-05-04T21:38:33Z,gs://dsci591_g4_sorel20m/binaries_resampled/f135af944eb464f9875bad31e69049030a8e604ba0a00bd795858de779a23f13,198.396,0.198396,sorel,malicious
243942,2022-05-04T21:15:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1374901b2a3aadb02f5c3557a9af64095904f99c4cce255d9b7293ace1ee651,243.942,0.243942,sorel,malicious
779801,2022-05-04T21:22:31Z,gs://dsci591_g4_sorel20m/binaries_resampled/f138cb95e483a88bb8dd117784e8738efe5444d0312a94efd128c15f36d277ec,779.801,0.779801,sorel,malicious
81957,2022-05-04T21:13:07Z,gs://dsci591_g4_sorel20m/binaries_resampled/f143df656b651db70f5e2dd0e423d55b9d8c7133f785dc2bea896b3eb3b586c8,81.957,0.081957,sorel,malicious
726542,2022-05-04T21:27:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f14d4039cde597f9f489476c96bce6d2b7bdd1715cc3626257b559579d4ab8f5,726.542,0.726542,sorel,malicious
88114,2022-05-04T21:19:47Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1582d5cbe61ca59fca39d0e76f7e80cdaac584191c3cc5ea71ffe5c3b941a88,88.114,0.088114,sorel,malicious
43494,2022-05-04T21:15:20Z,gs://dsci591_g4_sorel20m/binaries_resampled/f163c0cf350834d6ce90e70f4ed2bf1f0e6f4700d1c9018b58b51927b95ff120,43.494,0.043494,sorel,malicious
467068,2022-05-04T21:39:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1661b2ac605a69dc9075978a51a0b92ab43d40c65126dd41945cfd3966e94a3,467.068,0.467068,sorel,malicious
461273,2022-05-04T21:20:59Z,gs://dsci591_g4_sorel20m/binaries_resampled/f16dcf8d02ea439f7c82d5165a446df3a86dff537ca2ca98107680d990934d5f,461.273,0.461273,sorel,malicious
97643,2022-05-04T21:23:39Z,gs://dsci591_g4_sorel20m/binaries_resampled/f17332e7c458aeeebfde68401010920faf138c604ee71cafbf0d7e8b6b6ee9c0,97.643,0.097643,sorel,malicious
191289,2022-05-04T21:32:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/f174055829b7ff265544b974a6b0d49be702620e45770be4ffa8b174d68f7430,191.289,0.191289,sorel,malicious
405516,2022-05-04T21:35:48Z,gs://dsci591_g4_sorel20m/binaries_resampled/f177aa38eb987a6c45665025990553ad0fcadb3a521f24526bc7d33e4084d727,405.516,0.405516,sorel,malicious
778811,2022-05-04T21:20:20Z,gs://dsci591_g4_sorel20m/binaries_resampled/f17f2326672724d2c734018fcfb4f99c48c6c1d16f2af42e056b0503d90fdc9b,778.811,0.778811,sorel,malicious
123634,2022-05-04T21:31:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/f18153158cda2e1da17ae8500059fa156539a4d834e609e3fed4d5890b9f890d,123.634,0.123634,sorel,malicious
76539,2022-05-04T21:40:56Z,gs://dsci591_g4_sorel20m/binaries_resampled/f182d42fa51d20e63af909de4bf8255cde1cf1daa16117116993e2578087595a,76.539,0.076539,sorel,malicious
139849,2022-05-04T21:36:21Z,gs://dsci591_g4_sorel20m/binaries_resampled/f189b9968c322cc00ea6473c92b089ec56d38f13dd043f9c6cc554381b9cbc2e,139.849,0.139849,sorel,malicious
911951,2022-05-04T21:24:57Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1904566df1402bda9fb0b7b6178e1c3b60b2a0404ca8e403e42be11bf0a6fa4,911.951,0.911951,sorel,malicious
49187,2022-05-04T21:40:26Z,gs://dsci591_g4_sorel20m/binaries_resampled/f19b53a7eef689fd4efdad9801ff7838e67fc1c4c0bbf32886f962db4519a3fd,49.187,0.049187,sorel,malicious
863223,2022-05-04T21:28:35Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1a1b5e6473bcba50836dc12352e5068fc4c05297d0d14d715736b7c3fe4d021,863.223,0.863223,sorel,malicious
158687,2022-05-04T21:17:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1a421caa0d6699ee68b1d92bcca62eefc540709c199b7dae173b84760b44cff,158.687,0.158687,sorel,malicious
261866,2022-05-04T21:29:50Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1a76b9f5e6c53797e730f611196f51464968f570668a0b52817999d96279cb9,261.866,0.261866,sorel,malicious
23662,2022-05-04T21:26:15Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1ab87514237886e3e4e18138d2b197eb8770088c578dd0dd9d4d483c30f0432,23.662,0.023662,sorel,malicious
617010,2022-05-04T21:36:41Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1b1be6b4855d9d6b8ef0370b3cb62ce6901bd515fb0738f156b0e8785e11ff0,617.01,0.61701,sorel,malicious
66958,2022-05-04T21:21:42Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1bca9c453f6c4c8cfa690f34ffa9d7065bcb754809da184692ed2d85e5c0631,66.958,0.066958,sorel,malicious
152623,2022-05-04T21:27:42Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1c24d7df2cdbf568e3bd804479b33a00baa67ab80b8e634887daa212e2f8c5e,152.623,0.152623,sorel,malicious
123421,2022-05-04T21:38:42Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1c70c8d8ba3bd4ebe3acf124daccde3beb77bc13e8993c4bd8b8c8f8a7341d5,123.421,0.123421,sorel,malicious
634355,2022-05-04T21:15:15Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1ce1b9db4d814c65b95a4a81f3b0477c1c0eb55869bdec8069d7a78a558c75b,634.355,0.634355,sorel,malicious
305844,2022-05-04T21:21:57Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1cfd10f37d35a35b5828be0f5e63f4fc538d13ab2ffc0d68c030015173973df,305.844,0.305844,sorel,malicious
998044,2022-05-04T21:15:03Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1d13e91318d969a6a0584bfe404b096df45a83a3289be2a120d5ee824edb989,998.044,0.998044,sorel,malicious
292697,2022-05-04T21:18:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1d217dceb81c4994628632eeba05a15b60b75421c16dd1000b87857c47518a9,292.697,0.292697,sorel,malicious
23088,2022-05-04T21:15:22Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1d99314f4f5692c8932682db9dde3b4b99fbae3898e642522ace859e0b409dc,23.088,0.023088,sorel,malicious
326339,2022-05-04T21:33:54Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1db97f505decc9ed61fd635baf4b65f5417120b397a517ca87cfb4dbf36c17c,326.339,0.326339,sorel,malicious
24366,2022-05-04T21:32:42Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1e3348315cc781808f6c29685404bf4437ed78b717fd1792dc917b89eec5bcc,24.366,0.024366,sorel,malicious
603576,2022-05-04T21:31:15Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1eb08d8ceb59b2c1d75ec896d8556fff99220ec4f1a120fe437e33247321b01,603.576,0.603576,sorel,malicious
122011,2022-05-04T21:32:04Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1ee2823cbb970896c6f9e93583c24f86bfc598b40e04205ed4efff45d0133b7,122.011,0.122011,sorel,malicious
986982,2022-05-04T21:20:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1ef3790f5b39dac72b85254de7c1bb19a3f7d1e9c0b59b4cf9b231604a67943,986.982,0.986982,sorel,malicious
202295,2022-05-04T21:39:27Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1f1cf8c26e5de9c8bba656d836e2dc51b83f1559bcb7100aabcd646322f1a06,202.295,0.202295,sorel,malicious
311237,2022-05-04T21:34:49Z,gs://dsci591_g4_sorel20m/binaries_resampled/f1f302fdf58086be085cc1d665af7608cf152cc2e99df98b5b8adaea3559c951,311.237,0.311237,sorel,malicious
196756,2022-05-04T21:42:35Z,gs://dsci591_g4_sorel20m/binaries_resampled/f2009bf4e03de3fa1d88498a5788fa0bdb818d2d8e8b7f86a9113208b14f7db8,196.756,0.196756,sorel,malicious
712601,2022-05-04T21:16:49Z,gs://dsci591_g4_sorel20m/binaries_resampled/f2072241899153d7c36ae088b2ed7d168e01aa93e505cc8163978ec4be8ff86c,712.601,0.712601,sorel,malicious
116260,2022-05-04T21:24:59Z,gs://dsci591_g4_sorel20m/binaries_resampled/f20a6f890691713ee938fc42678306aba1b1a8a72612a47767f722f321710cdd,116.26,0.11626,sorel,malicious
963361,2022-05-04T21:26:39Z,gs://dsci591_g4_sorel20m/binaries_resampled/f20da9e2507ab33df3297e68a7e1dc7bf3ebdd5f74b9be719f0a53c8689180bb,963.361,0.963361,sorel,malicious
190846,2022-05-04T21:43:06Z,gs://dsci591_g4_sorel20m/binaries_resampled/f21cb2fe6945a245bb1aeebcd000f48233629196064fb6040fea5309480d807e,190.846,0.190846,sorel,malicious
295784,2022-05-04T21:33:45Z,gs://dsci591_g4_sorel20m/binaries_resampled/f21df3faf43d8078c7093f3cc55258f15677e530cf9f5cdda4db566a80c48bed,295.784,0.295784,sorel,malicious
723627,2022-05-04T21:21:33Z,gs://dsci591_g4_sorel20m/binaries_resampled/f21e7921969b0176550f2691e558820378bae1ddb027e43da1be698c425fe832,723.627,0.723627,sorel,malicious
56590,2022-05-04T21:39:36Z,gs://dsci591_g4_sorel20m/binaries_resampled/f221ef14c1b6c3d5435081024a20e139a282d24bcf6eab17b03c9354173e0a62,56.59,0.05659,sorel,malicious
33139,2022-05-04T21:13:43Z,gs://dsci591_g4_sorel20m/binaries_resampled/f222e27a8e7c9e391cff3ff523041d16ddeede8308e633c1b2e318baffe732fe,33.139,0.033139,sorel,malicious
96397,2022-05-04T21:23:28Z,gs://dsci591_g4_sorel20m/binaries_resampled/f2296595108400a28facd28d2e52916c74e37263a5bad201968ae9bf3348362e,96.397,0.096397,sorel,malicious
518869,2022-05-04T21:41:13Z,gs://dsci591_g4_sorel20m/binaries_resampled/f22ff9f40754c642b303ab1f706c918715b318a61492630c34af17f90cb5796c,518.869,0.518869,sorel,malicious
434774,2022-05-04T21:38:35Z,gs://dsci591_g4_sorel20m/binaries_resampled/f2361c5198eeb832b39faf814cb7702110cbe15609fc153bfc34e82528de9f0f,434.774,0.434774,sorel,malicious
453878,2022-05-04T21:34:26Z,gs://dsci591_g4_sorel20m/binaries_resampled/f23678feecd8d7849b7b3f09e37acef2251b7cc8e89a4af9bc5974feedf9b760,453.878,0.453878,sorel,malicious
69158,2022-05-04T21:33:39Z,gs://dsci591_g4_sorel20m/binaries_resampled/f23ee0e4f41a268e657d8d3824feaf48b5d6cc10a38a815fa00f1158cf7f5fa5,69.158,0.069158,sorel,malicious
636689,2022-05-04T21:26:07Z,gs://dsci591_g4_sorel20m/binaries_resampled/f23fd95284cc8f039bca9b4cdf96091ccc3f28274ea1588d19358e2808db8670,636.689,0.636689,sorel,malicious
164622,2022-05-04T21:38:56Z,gs://dsci591_g4_sorel20m/binaries_resampled/f248bc9cdec6d6b16da42b6f0a0f9ea42e583679eaafe2af6fe4f322c70e3f96,164.622,0.164622,sorel,malicious
666497,2022-05-04T21:25:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f24e6ce6881f2459fa63d8f26fb29d465fdb37d39106fbd138e5c33845e639a2,666.497,0.666497,sorel,malicious
982310,2022-05-04T21:31:30Z,gs://dsci591_g4_sorel20m/binaries_resampled/f25167c5aeae0ef594c251f961880c09a23f1d0ac74d8acd3f78f349a4c1d0e3,982.31,0.98231,sorel,malicious
271054,2022-05-04T21:40:38Z,gs://dsci591_g4_sorel20m/binaries_resampled/f252b18b5a073696fccdce382007ba4a92fcf9d3c732e54c5fc5e175f1084538,271.054,0.271054,sorel,malicious
725886,2022-05-04T21:27:19Z,gs://dsci591_g4_sorel20m/binaries_resampled/f2531deca0f069eba9043e78b67d2bd400a00ae2104b976334dbe5a85101e3ae,725.886,0.725886,sorel,malicious
253763,2022-05-04T21:42:59Z,gs://dsci591_g4_sorel20m/binaries_resampled/f255b0ac9bfe2381993c0a0a64bc475e9c967e18b5fa840f35301000a1ac08ef,253.763,0.253763,sorel,malicious
72700,2022-05-04T21:18:46Z,gs://dsci591_g4_sorel20m/binaries_resampled/f25bdb93cd0e712d859b71d0a1c2f812af76b832d318a8e1c132569f1b0487cb,72.7,0.0727,sorel,malicious
66924,2022-05-04T21:17:32Z,gs://dsci591_g4_sorel20m/binaries_resampled/f25d01e6b6b58be3aeb7b6a05d3a73b2a529f18c31675c92b24d99769ec6cad5,66.924,0.066924,sorel,malicious
649478,2022-05-04T21:43:02Z,gs://dsci591_g4_sorel20m/binaries_resampled/f269721a11175f75d80a345d5ce30f7e513e328bd1c602e2b150fb3da82f0114,649.478,0.649478,sorel,malicious
